listing_id,listing_date,city,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,condition,yr_built,waterfront
1352,2024-03-14,Seattle,"$381,000",2.0,2.5,1470,2060.0,2.0,,1996.0,0
2356,2024-02-02,Seattle,"$477,000",2.0,1.5,1820,9150.0,3.0,5.0,1998.0,0
1043,2024-02-15,,"$667,000",3.0,3.0,2120,4490.0,1.5,3.0,2007.0,0
3453,2024-04-09,Redmond,"$673,000",4.0,2.5,2840,6950.0,1.0,3.0,1932.0,0
1102,2024-02-10,Redmond,"$827,000",4.0,3.5,2790,2100.0,1.0,3.0,2011.0,0
3709,2024-04-07,Seattle,"$366,000",3.0,3.5,990,8940.0,1.0,5.0,1983.0,0
3976,2024-02-05,Kirkland,"$762,000",3.0,2.0,2440,4730.0,1.0,3.0,1958.0,1
1447,2024-04-04,RENTON,"$454,000",2.0,,1720,6380.0,1.5,5.0,1913.0,1
2630,2024-04-07,Bellevue,"$557,000",2.0,1.5,2120,9150.0,2.0,5.0,1971.0,0
2274,2024-04-29,Redmond,"$488,000",4.0,3.0,1910,15510.0,1.0,3.0,1951.0,0
1135,2024-06-06,Redmond,"$840,000",0.0,3.5,2210,5250.0,1.0,5.0,1969.0,1
1575,2024-06-05,Renton ,"$454,000",3.0,2.0,2220,3030.0,1.0,3.0,1975.0,0
1877,2024-02-01,Bellevue,"$601,000",3.0,1.5,2190,4100.0,1.5,3.0,1903.0,0
3894,2024-04-11,Redmond,"$699,000",4.0,3.5,2660,,1.0,4.0,1940.0,0
1857,2024-06-29,Kirkland,"$425,000",2.0,2.0,1600,5290.0,2.0,3.0,1972.0,0
1129,2024-02-24,Seattle,"$500,000",2.0,2.5,2040,3680.0,1.0,4.0,1907.0,0
1748,2024-05-09,Bellevue,"$500,000",3.0,2.0,1520,16490.0,2.0,4.0,1961.0,0
1573,2024-06-28,Bellevue ,"$1,097,000",6.0,,3380,5030.0,2.0,3.0,2017.0,0
3522,2024-02-05,Redmond,"$376,000",2.0,2.5,1470,,1.5,4.0,1953.0,0
3721,2024-01-03,Bellevue,"$736,000",2.0,1.5,2350,4620.0,2.0,4.0,1985.0,0
1876,2024-01-17,Renton,"$589,000",3.0,2.5,1840,12140.0,2.0,3.0,1998.0,1
1104,2024-05-09,Renton,"$401,000",3.0,1.5,2000,6490.0,1.0,4.0,,0
2902,2024-02-09,Seattle,"$307,000",2.0,1.0,1080,26010.0,1.0,3.0,1977.0,0
1411,2024-06-21,Redmond,"$599,000",3.0,2.0,2500,3130.0,1.0,3.0,1915.0,0
3032,2024-05-19,Bellevue,$0,3.0,3.0,1510,9460.0,2.0,3.0,1933.0,0
2179,2024-06-14,SEATTLE,"$566,000",4.0,2.5,2310,12330.0,3.0,3.0,1926.0,0
3219,2024-05-08,Renton,"$388,000",3.0,3.0,1850,1500.0,2.0,3.0,1993.0,0
1605,2024-06-12,Renton,"$326,000",2.0,2.0,1690,8170.0,2.5,2.0,1959.0,0
3898,2024-03-06,seattle,"$249,000",1.0,1.5,1290,14050.0,1.0,3.0,1927.0,0
3782,2024-03-29,Seattle,"$231,000",1.0,1.5,1120,2500000.0,2.0,3.0,1964.0,0
3399,2024-04-16,Seattle,"$460,000",5.0,2.5,2190,11180.0,2.0,4.0,1970.0,0
2434,2024-01-31,Seattle,"$576,000",3.0,2.5,2220,11630.0,2.0,,,0
1385,2024-04-27,Bellevue,"$475,000",2.0,1.5,1500,6560.0,1.0,3.0,1993.0,0
3520,2024-01-01,Seattle,"$866,000",4.0,2.5,3520,7950.0,2.0,3.0,1906.0,0
1057,2024-01-10,Bellevue,"$782,000",4.0,2.5,3080,6120.0,2.0,2.0,1908.0,0
1712,2024-05-11,Redmond,"$613,000",2.0,2.0,1730,5010.0,2.0,3.0,2020.0,1
1325,2024-02-10,Kirkland,"$963,000",5.0,4.0,3380,9040.0,2.0,3.0,,0
1079,2024-02-15,Redmond,"$493,000",3.0,2.0,1680,8750.0,1.0,4.0,1985.0,0
1541,2024-02-01,Renton,"$445,000",3.0,3.0,2300,11670.0,1.0,4.0,1921.0,0
1356,2024-03-23,Bellevue,"$433,000",2.0,2.0,1650,5910.0,2.0,2.0,1931.0,0
1360,2024-03-21,Redmond,"$486,000",2.0,,1600,15050.0,2.0,3.0,1978.0,0
2019,2024-06-23,Seattle,"$1,064,000",7.0,5.0,4380,5700.0,1.0,5.0,1973.0,0
3647,2024-04-15,Kirkland,"$732,000",5.0,3.5,2720,5700.0,1.0,5.0,1946.0,0
3988,2024-03-03,Bellevue,"$431,000",3.0,2.5,1750,20340.0,1.0,2.0,1949.0,0
1916,2024-02-13,Renton,"$501,000",2.0,1.0,2570,8930.0,1.5,2.0,1909.0,0
1308,2024-04-03,Redmond ,"$772,000",5.0,3.0,2810,5130.0,1.0,5.0,1911.0,0
2414,2024-06-19,Renton,"$230,000",3.0,2.0,1390,15050.0,1.0,3.0,1978.0,0
1814,2024-06-09,REDMOND,"$213,000",1.0,1.0,1060,6820.0,2.0,3.0,1972.0,0
1042,2024-04-18,Kirkland,"$578,000",0.0,2.5,1980,7580.0,1.5,4.0,1975.0,0
3706,2024-05-07,Bellevue,"$666,000",3.0,2.5,2160,10900.0,2.0,5.0,1964.0,0
2406,2024-03-25,Seattle,"$367,000",2.0,1.5,1920,10710.0,1.5,1.0,1958.0,0
2587,2024-05-12,Seattle,"$228,000",1.0,1.5,1030,18680.0,1.0,4.0,1986.0,0
1883,2024-04-24,Renton,"$326,000",2.0,2.0,1470,9270.0,2.5,4.0,2023.0,0
1699,2024-01-18,Redmond,"$647,000",4.0,3.5,2880,22480.0,1.0,3.0,1904.0,0
2819,2024-03-07,Bellevue,"$593,000",3.0,,2070,6920.0,1.0,4.0,1921.0,0
1004,2024-03-05,Redmond,"$268,000",1.0,1.0,1020,5550.0,1.0,3.0,1936.0,0
1216,2024-05-27,Kirkland,"$937,000",,3.0,3540,8160.0,2.0,2.0,1962.0,0
1977,2024-03-01,Bellevue,"$359,000",3.0,2.0,1130,4240.0,1.0,4.0,1928.0,0
1099,2024-06-22,Seattle,"$538,000",4.0,4.0,2320,11520.0,2.0,3.0,1982.0,0
3019,2024-05-11,Redmond,"$393,000",3.0,2.0,1420,24530.0,1.0,,1956.0,0
2585,2024-04-11,Redmond,"$432,000",2.0,,1800,2060.0,1.0,3.0,1910.0,0
3708,2024-05-13,Seattle,"$402,000",3.0,2.5,1650,21130.0,1.0,3.0,1999.0,0
2371,2024-05-30,Seattle,"$357,000",2.0,1.5,1540,11490.0,2.0,4.0,1974.0,0
3597,2024-04-14,Seattle,"$483,000",3.0,2.5,1880,10440.0,3.0,2.0,1971.0,0
3838,2024-02-12,Seattle,"$734,000",4.0,3.0,2900,7360.0,1.0,3.0,2018.0,0
2192,2024-05-14,Bellevue,"$782,000",3.0,1.5,2470,11850.0,2.0,4.0,1923.0,0
3487,2024-02-24,Kirkland,"$368,000",2.0,2.5,1240,4110.0,1.0,5.0,1984.0,0
2813,2024-02-28,Kirkland,"$430,000",3.0,2.5,2080,5590.0,3.0,3.0,1914.0,0
2517,2024-03-20,Seattle,"$561,000",3.0,3.0,1910,7410.0,2.0,2.0,2018.0,0
1701,2024-01-30,Seattle,"$467,000",2.0,1.5,1820,26140.0,2.0,5.0,2022.0,0
1456,2024-06-10,Seattle,"$311,000",1.0,1.5,1110,21520.0,3.0,1.0,1939.0,0
3498,2024-06-08,Seattle,"$185,000",2.0,1.0,1120,11930.0,2.0,4.0,1903.0,0
3324,2024-01-10,Seattle,"$540,000",4.0,2.0,2250,16620.0,2.0,5.0,1904.0,0
1522,2024-04-28,Bellevue,"$972,000",5.0,4.0,3170,4190.0,2.0,3.0,1974.0,0
2261,2024-02-11,Seattle,"$361,000",1.0,1.5,1340,7120.0,1.0,5.0,1971.0,0
2954,2024-02-11,,"$480,000",3.0,2.0,2060,9070.0,2.0,5.0,,0
2038,2024-02-15,Bellevue,"$299,000",2.0,2.5,1100,6890.0,1.0,4.0,1918.0,0
1390,2024-02-12,Renton,"$434,000",3.0,1.5,2010,,2.0,4.0,1932.0,0
1952,2024-04-17,Seattle,"$423,000",2.0,2.0,1460,9680.0,1.0,3.0,1955.0,0
2922,2024-05-17,Seattle,"$381,000",2.0,1.0,1750,9310.0,1.5,4.0,1991.0,0
1412,2024-01-30,Redmond,"$265,000",1.0,1.0,1140,2310.0,2.0,3.0,1965.0,0
2786,2024-06-21,Kirkland,"$585,000",3.0,2.0,2100,11030.0,2.5,4.0,1911.0,0
2644,2024-04-28,Seattle,"$372,000",2.0,2.5,1390,5250.0,1.0,5.0,1936.0,0
2302,2024-03-17,Redmond,"$884,000",4.0,3.0,2920,10200.0,1.0,5.0,1972.0,0
1706,2024-05-04,Redmond,"$492,000",3.0,1.5,2070,2270.0,1.5,4.0,1978.0,0
2297,2024-04-30,Seattle,"$553,000",4.0,3.0,2610,6520.0,1.0,5.0,1922.0,0
2706,2024-03-15,Renton,"$312,000",2.0,2.0,1610,3920.0,1.0,4.0,1914.0,0
2269,2024-02-14,Bellevue,"$269,000",2.0,2.0,950 sqft,4250.0,2.5,4.0,2012.0,0
3361,2024-04-28,Kirkland,"$1,234,000",6.0,4.0,4450,15140.0,1.0,5.0,1999.0,0
3805,2024-05-03,Seattle,"$592,000",4.0,3.5,2400,6980.0,2.0,2.0,1962.0,0
3821,2024-03-21,Seattle,"$683,000",,2.5,2840,5380.0,1.0,4.0,1996.0,0
2022,2024-04-18,Kirkland,"$546,000",3.0,1.0,1920,4540.0,2.0,1.0,1925.0,0
1502,2024-01-22,Renton,"$300,000",2.0,2.0,1210,10370.0,1.0,1.0,1918.0,0
3869,2024-02-04,Renton,"$201,000",2.0,1.0,1170,3070.0,1.0,2.0,1989.0,0
1759,2024-05-12,Seattle,"$456,000",3.0,,1840,6890.0,1.0,3.0,1918.0,0
3243,2024-05-16,Bellevue,"$531,000",2.0,1.5,1780,7480.0,1.5,4.0,2012.0,0
1429,2024-03-21,SEATTLE,"$191,000",3.0,2.0,860,8450.0,2.0,5.0,1902.0,0
2594,2024-06-25,Bellevue,"$520,000",2.0,1.5,1750,6990.0,1.5,3.0,2015.0,0
2318,2024-01-09,Seattle,"$449,000",2.0,1.5,1730,12650.0,2.0,3.0,1970.0,0
2137,2024-02-17,Bellevue,"$417,000",2.0,3.0,880,12720.0,1.0,3.0,1955.0,1
1074,2024-01-08,Seattle,"$264,000",1.0,1.5,950,3070.0,2.0,5.0,2009.0,0
1026,2024-01-17,Seattle,"$553,000",2.0,1.5,2030,40840.0,2.0,4.0,1979.0,0
2345,2024-06-04,Renton,"$374,000",2.0,1.5,1750,1500.0,1.0,3.0,2008.0,0
3391,2024-06-20,Redmond,"$341,000",3.0,3.0,1420,5440.0,1.0,3.0,1999.0,0
2127,2024-06-17,,"$542,000",3.0,2.5,1840,9160.0,2.0,3.0,1941.0,0
2597,2024-02-22,Seattle,"$824,000",6.0,3.5,3140,5380.0,1.5,5.0,2023.0,0
2140,2024-01-04,Redmond,"$526,000",2.0,2.0,1800,5100.0,2.0,3.0,2012.0,0
1506,2024-01-01,Kirkland,"$605,000",3.0,3.0,1720,5220.0,2.0,4.0,1983.0,0
3532,2024-06-11,Redmond,"$252,000",2.0,1.0,1350,3880.0,1.5,3.0,1946.0,0
2395,2024-03-21,KIRKLAND,"$523,000",3.0,2.0,2240,4940.0,1.0,3.0,1943.0,0
3365,2024-02-12,Redmond,"$522,000",2.0,,1870,2710.0,2.0,,1972.0,0
3048,2024-01-11,Bellevue,"$656,000",3.0,2.5,2330,5720.0,1.0,2.0,1957.0,0
3771,2024-05-02,Seattle,"$516,000",4.0,3.0,1910,7240.0,1.5,3.0,2009.0,0
2770,2024-04-28,Kirkland,"$327,000",1.0,1.0,1010,16290.0,1.5,5.0,1984.0,0
2618,2024-05-11,,"$745,000",4.0,2.5,2690,5550.0,2.0,3.0,1983.0,0
2121,2024-01-07,Redmond,"$448,000",4.0,3.0,1570,,1.0,4.0,1935.0,0
2716,2024-04-03,Kirkland,"$525,000",3.0,2.5,2020,2960.0,1.0,4.0,1987.0,0
1587,2024-05-31,Seattle,"$564,000",4.0,2.5,2390,11270.0,1.0,4.0,1905.0,0
2772,2024-04-21,Kirkland,"$668,000",4.0,3.5,2450,5430.0,2.0,4.0,1926.0,0
1612,2024-05-31,Redmond,"$364,000",2.0,1.5,1730,20070.0,1.0,4.0,1924.0,0
2139,2024-03-25,seattle,"$372,000",3.0,2.5,1800,8690.0,1.0,3.0,1953.0,0
1426,2024-06-23,Kirkland,"$350,000",3.0,2.5,1330,9890.0,1.5,3.0,1935.0,0
1649,2024-02-27,Redmond,"$1,016,000",5.0,3.0,3900,14600.0,1.5,4.0,1980.0,0
2090,2024-01-29,Bellevue,"$446,000",1.0,1.0,1180,4640.0,1.0,4.0,2012.0,0
3484,2024-03-15,Seattle,"$584,000",4.0,2.0,2360,8000.0,1.0,3.0,1905.0,0
3003,2024-02-06,Renton,Not disclosed,2.0,1.0,1500,18600.0,2.0,5.0,1913.0,0
2409,2024-01-27,Renton,"$556,000",4.0,2.5,2810,6440.0,1.0,3.0,1966.0,0
1566,2024-02-29,Redmond,"$484,000",3.0,3.0,1750,2710.0,3.0,1.0,2007.0,0
2732,2024-06-19,Seattle,"$1,110,000",6.0,4.0,4590,13510.0,1.0,3.0,1975.0,0
1886,2024-06-13,Bellevue,"$918,000",5.0,3.5,3280,5270.0,1.0,3.0,1978.0,0
3939,2024-06-18,Seattle,"$1,107,000",7.0,4.5,4480,12060.0,1.0,3.0,2020.0,0
3702,2024-04-14,Bellevue,"$512,000",2.0,2.5,1890,10330.0,1.5,5.0,1907.0,0
1783,2024-03-12,Bellevue,"$425,000",1.0,1.5,1410,4380.0,2.0,3.0,1923.0,0
3618,2024-01-27,Renton,"$482,000",4.0,3.5,2440,5830.0,1.5,3.0,1995.0,0
3861,2024-05-03,Bellevue,"$870,000",4.0,2.5,2820,7080.0,3.0,3.0,1909.0,0
1630,2024-04-13,Kirkland,"$355,000",2.0,2.5,1220,14100.0,1.0,4.0,1996.0,0
3886,2024-05-26,Seattle,"$526,000",3.0,1.5,2220,14520.0,1.0,4.0,1946.0,0
3256,2024-04-29,Bellevue,"$576,000",,2.0,1980,4750.0,2.0,4.0,1985.0,0
1501,2024-06-01,Kirkland,"$515,000",4.0,2.5,1970,3510.0,2.0,4.0,1932.0,0
2705,2024-01-17,Bellevue,"$434,000",2.0,2.5,1320,13750.0,1.0,3.0,1993.0,0
2889,2024-03-26,Renton,"$404,000",3.0,3.5,1500,23270.0,1.0,3.0,1958.0,0
1409,2024-05-16,Seattle,"$673,000",3.0,2.5,2480,3180.0,2.0,3.0,,0
2344,2024-03-17,Redmond ,"$589,000",5.0,4.5,2490,5360.0,3.0,1.0,1910.0,0
1165,2024-04-18,Redmond,"$575,000",2.0,2.0,1510,7730.0,1.0,3.0,2008.0,1
3499,2024-02-23,Kirkland,"$664,000",3.0,2.5,2120,6790.0,1.0,3.0,2006.0,0
1244,2024-01-05,Bellevue,"$742,000",3.0,2.5,2570,5290.0,2.0,4.0,,0
3866,2024-02-06,Seattle,"$336,000",2.0,1.5,1450,4790.0,2.0,4.0,1900.0,0
3835,2024-05-05,Redmond,"$922,000",5.0,4.0,3390,5330.0,2.0,3.0,1911.0,0
2523,2024-06-12,Renton,"$918,000",7.0,4.5,4510,6550.0,2.0,3.0,,0
1379,2024-02-11,Bellevue,"$794,000",4.0,2.5,2380,9200.0,1.0,5.0,2011.0,0
2088,2024-02-11,Kirkland,"$494,000",3.0,2.0,2040,4480.0,3.0,3.0,1933.0,0
3571,2024-03-07,Seattle,"$358,000",1.0,1.0,1470,2740.0,1.0,5.0,1921.0,0
3591,2024-03-30,Kirkland,"$619,000",3.0,2.0,2560,7730.0,2.5,3.0,1930.0,0
1295,2024-02-15,Kirkland,"$627,000",3.0,2.0,1860,5770.0,1.0,5.0,1996.0,0
3604,2024-01-13,Kirkland,"$368,000",2.0,1.5,1390,12190.0,2.5,4.0,,0
3792,2024-03-20,Seattle,"$555,000",4.0,3.0,2000,6290.0,1.5,3.0,1948.0,0
3190,2024-04-05,Renton,"$474,000",2.0,1.5,1690,8830.0,1.0,4.0,1954.0,1
3948,2024-05-22,KIRKLAND,"$716,000",4.0,3.0,2820,7100.0,1.0,3.0,1983.0,0
2679,2024-02-18,Renton,"$756,000",5.0,2.5,3820,1680.0,2.0,4.0,,0
1316,2024-05-27,Seattle,"$707,000",5.0,4.0,2580,5040.0,1.5,4.0,2014.0,0
1529,2024-01-31,Kirkland,"$337,000",2.0,2.0,1160,4560.0,1.0,3.0,2004.0,0
3969,2024-03-07,Redmond,"$483,000",1.0,1.0,1690,3680.0,1.0,3.0,1991.0,0
2178,2024-01-30,Bellevue,"$641,000",3.0,3.5,2310,,1.0,4.0,2020.0,0
1190,2024-05-04,Seattle,"$583,000",4.0,2.5,2420,9350.0,2.0,4.0,,0
1028,2024-01-09,Seattle,"$335,000",1.0,1.0,1220,5130.0,2.0,5.0,2016.0,0
2988,2024-02-15,Redmond,"$455,000",2.0,2.0,1690,4370.0,1.0,2.0,1941.0,0
1275,2024-04-27,Redmond,"$551,000",3.0,3.0,2130,6620.0,1.0,3.0,1904.0,0
2973,2024-05-25,Kirkland,"$770,000",5.0,3.0,2930,8100.0,1.0,3.0,1967.0,0
2075,2024-06-28, Renton,"$442,000",2.0,1.0,2240,,3.0,2.0,1955.0,0
2810,2024-01-13,Seattle,"$378,000",1.0,1.0,1830,8220.0,2.0,3.0,1928.0,0
3362,2024-01-03, Seattle,"$526,000",3.0,3.0,1970,7970.0,1.5,5.0,1915.0,0
3069,2024-02-03,Seattle,"$404,000",3.0,2.0,1710,13930.0,1.5,4.0,1975.0,0
2964,2024-04-10,Seattle,"$531,000",2.0,1.5,2360,7080.0,2.0,3.0,1906.0,0
3677,2024-01-02,Bellevue,"$688,000",3.0,2.5,2240,5340.0,2.5,,1990.0,0
2335,2024-03-03,Renton,"$445,000",3.0,2.5,2140,10190.0,1.5,3.0,1946.0,0
3198,2024-06-13,Bellevue,"$361,000",1.0,1.0,1370,5140.0,2.0,5.0,1949.0,0
3248,2024-01-02,Redmond,"$636,000",2.0,1.5,1500,3730.0,1.5,3.0,2003.0,1
1586,2024-03-07,Redmond,"$494,000",3.0,2.5,1910,6580.0,2.0,4.0,1970.0,0
1838,2024-02-15,Renton,"$534,000",3.0,3.0,1630,14730.0,3.0,4.0,1930.0,1
1711,2024-05-03,Renton,"$263,000",1.0,1.5,1520,6430.0,1.0,4.0,1902.0,0
3287,2024-04-20,Renton,"$497,000",4.0,2.5,2350,19130.0,1.0,3.0,1993.0,0
3494,2024-04-29,Renton,"$272,000",2.0,1.5,1500,3140.0,2.0,3.0,1964.0,0
2251,2024-05-01,Seattle,"$1,091,000",6.0,4.5,4340,16260.0,1.0,1.0,1949.0,0
2437,2024-02-07,Seattle,"$630,000",4.0,3.0,2460,1990.0,2.0,3.0,1997.0,0
3585,2024-01-17,Seattle,"$769,000",4.0,3.0,3130,4190.0,1.0,3.0,1958.0,0
2438,2024-05-29,Bellevue,"$286,000",2.0,2.0,1100,4420.0,2.0,3.0,1979.0,0
2783,2024-04-13,Seattle,"$979,000",4.0,3.0,3370,5450.0,1.5,3.0,1940.0,1
2554,2024-04-30,Bellevue,"$1,024,000",5.0,3.5,3440,4270.0,2.0,3.0,2003.0,0
1817,2024-05-31,Renton,"$596,000",4.0,3.0,3000,2460.0,1.0,5.0,2009.0,0
3982,2024-05-23,Seattle,"$694,000",4.0,,2290,8940.0,2.0,3.0,2021.0,0
2921,2024-02-10,Bellevue,"$284,000",1.0,1.0,1030,6220.0,1.5,4.0,2020.0,0
1958,2024-04-09, Bellevue,"$353,000",1.0,1.0,1240,7850.0,1.0,3.0,1999.0,0
1303,2024-01-02,Bellevue,"$676,000",3.0,2.5,2300,5460.0,1.0,5.0,1930.0,0
1572,2024-06-05,Kirkland,"$596,000",3.0,2.5,2010,7070.0,3.0,2.0,1949.0,0
3649,2024-06-08,Redmond,"$731,000",3.0,2.5,2260,10820.0,3.0,3.0,1997.0,1
2983,2024-03-11,Renton,"$410,000",2.0,1.0,1970,5100.0,1.0,4.0,,0
1631,2024-05-26,Renton,"$370,000",2.0,1.5,1790,7630.0,2.5,3.0,1926.0,0
2512,2024-02-12,Seattle,"$406,000",3.0,2.0,1970,28160.0,1.0,3.0,1936.0,0
3463,2024-03-17,Seattle,"$558,000",3.0,2.5,2360,,1.0,2.0,1911.0,0
3932,2024-06-06,Seattle,"$303,000",4.0,3.0,1540,5240.0,2.0,3.0,1910.0,0
2699,2024-06-17,Renton,"$184,000",1.0,1.0,1100,14540.0,1.5,3.0,,0
2064,2024-02-15,Redmond,"$755,000",4.0,3.0,2710,5090.0,1.0,4.0,2006.0,0
3086,2024-04-28,Seattle,"$438,000",3.0,3.0,1250,5520.0,1.0,4.0,2007.0,0
3616,2024-03-25,Bellevue,"$643,000",3.0,2.0,2140,,2.5,1.0,2007.0,0
3203,2024-02-10,Renton,"$332,000",3.0,3.0,1700,7400.0,2.0,4.0,1930.0,0
3561,2024-03-30,Redmond,"$430,000",3.0,,1570,2110.0,1.0,3.0,1957.0,0
3638,2024-03-15,Seattle,"$633,000",3.0,2.5,2570,16890.0,1.0,4.0,1931.0,0
3882,2024-04-03,Seattle,"$671,000",5.0,3.5,2490,11080.0,2.0,4.0,1955.0,0
3548,2024-05-10,Seattle,"$562,000",3.0,,2400,16440.0,1.0,4.0,2002.0,0
1924,2024-03-28,Bellevue,"$370,000",1.0,1.0,1270,11300.0,2.5,3.0,1939.0,0
1723,2024-01-05,Seattle,"$496,000",4.0,1.5,2150,6390.0,2.0,1.0,1960.0,0
1060,2024-05-01,Seattle,"$441,000",3.0,2.0,1860,11780.0,2.0,3.0,2009.0,0
3236,2024-05-26,Renton,"$497,000",3.0,2.5,2710,15350.0,1.0,3.0,1965.0,0
3437,2024-02-10,Redmond,"$956,000",4.0,2.5,3550,3790.0,1.0,3.0,1995.0,0
2846,2024-03-20,Redmond,"$480,000",3.0,2.5,1850,4830.0,1.0,3.0,1902.0,0
1024,2024-03-09,Renton ,"$543,000",3.0,1.5,2290,8090.0,1.0,3.0,1960.0,1
1578,2024-04-24,Redmond,"$721,000",3.0,2.5,2270,20520.0,2.0,3.0,1958.0,1
1684,2024-03-15,Bellevue,"$879,000",4.0,3.0,2880,19410.0,1.5,3.0,1906.0,0
2016,2024-06-19,Seattle,"$463,000",4.0,3.5,1860,3010.0,2.0,3.0,1980.0,0
1347,2024-05-11,Renton,"$364,000",1.0,1.0,1650,22330.0,2.0,4.0,1981.0,0
3887,2024-06-04,seattle,"$610,000",2.0,2.0,2140,5230.0,1.0,3.0,2013.0,0
2668,2024-05-22,Seattle,"$682,000",4.0,3.5,2460,4640.0,1.0,4.0,1939.0,0
2556,2024-05-02,Kirkland,"$586,000",3.0,3.0,2210,8920.0,2.0,3.0,1937.0,0
3990,2024-01-31,Redmond,"$1,304,000",7.0,5.0,4910,9080.0,2.5,4.0,1928.0,0
1009,2024-03-08,Seattle,"$753,000",3.0,2.5,2960,10040.0,1.5,2.0,2001.0,0
3953,2024-03-31,Seattle,"$789,000",6.0,,3270,13730.0,1.0,,1928.0,0
1229,2024-06-27,Redmond,"$612,000",3.0,3.0,2300,7950.0,2.0,3.0,1936.0,0
1490,2024-05-11,Redmond,"$788,000",,1.5,2760,7750.0,2.0,,1913.0,0
3579,2024-01-22,Seattle,"$464,000",2.0,2.5,1910,4640.0,1.0,4.0,1982.0,0
2666,2024-04-08,Renton,"$597,000",4.0,3.0,2870,15380.0,3.0,4.0,1993.0,0
1830,2024-06-04,Seattle,"$464,000",3.0,2.0,2110,5940.0,2.0,4.0,2011.0,0
1386,2024-05-27,Renton ,"$590,000",3.0,2.5,2830,4120.0,1.0,3.0,1990.0,0
2956,2024-03-01,Renton,"$408,000",2.0,1.5,1790,12360.0,1.0,3.0,1978.0,0
1450,2024-04-23,Redmond,"$956,000",6.0,4.0,3670,8110.0,1.0,4.0,2023.0,0
3500,2024-02-25,Bellevue,"$364,000",,1.0,1300,17070.0,3.0,5.0,1938.0,0
1016,2024-06-16,Seattle,"$541,000",4.0,2.5,"2,450 sqft",4970.0,2.0,3.0,1904.0,0
2115,2024-01-13,Renton,"$382,000",3.0,1.5,1560,6330.0,3.0,4.0,2009.0,0
3849,2024-06-05,Kirkland,"$265,000",2.0,1.0,1110,4200.0,1.5,3.0,2011.0,0
2389,2024-01-09,Renton,"$317,000",2.0,1.5,1970,23340.0,2.0,4.0,1936.0,0
3457,2024-01-14,Redmond,"$459,000",3.0,2.0,1730,,2.5,3.0,1928.0,0
2589,2024-03-14,Seattle,"$509,000",3.0,3.0,2120,15990.0,1.0,4.0,1937.0,0
1824,2024-06-29,Redmond ,"$475,000",2.0,1.5,1770,,1.5,4.0,1949.0,0
3574,2024-03-29,Kirkland,"$406,000",2.0,2.5,1590,9690.0,1.5,3.0,1903.0,0
3773,2024-01-01,Renton,"$411,000",3.0,1.5,2060,2860.0,1.0,4.0,1921.0,0
2227,2024-03-31,Bellevue,"$583,000",2.0,2.0,2230,,2.0,3.0,1900.0,0
3245,2024-02-12,Bellevue,"$769,000",4.0,3.0,3100,6770.0,1.0,,1926.0,0
3665,2024-05-15,Bellevue,"$430,000",2.0,1.0,1480,3200000.0,2.0,5.0,2050.0,0
2975,2024-03-01,Seattle,"$349,000",1.0,1.0,1360,5440.0,1.0,2.0,1983.0,0
2232,2024-02-09,Redmond,"$398,000",3.0,2.5,1760,7710.0,2.0,3.0,1933.0,0
2802,2024-02-16,Redmond,"$436,000",3.0,3.0,1660,,1.0,4.0,1951.0,0
2010,2024-05-01,Bellevue,"$575,000",2.0,1.0,1420,6960.0,3.0,3.0,1998.0,1
2755,2024-06-14,Seattle,"$279,000",2.0,1.5,1120,15050.0,3.0,4.0,1903.0,0
3358,2024-01-15,Bellevue,"$668,000",3.0,3.5,2250,8590.0,2.0,3.0,1977.0,0
3746,2024-03-13,Kirkland,"$526,000",2.0,1.5,2060,,1.0,3.0,1971.0,0
3791,2024-05-28,Kirkland,"$1,551,000",7.0,4.0,5780,8240.0,1.0,5.0,1910.0,0
3432,2024-01-05,Kirkland,"$539,000",3.0,1.5,2110,5580.0,2.0,3.0,2022.0,0
2107,2024-04-20,Seattle,Not disclosed,2.0,1.5,1790,28470.0,2.0,3.0,1910.0,0
1498,2024-06-13,Redmond,"$197,000",1.0,1.0,1080,4360.0,3.0,3.0,1918.0,0
1353,2024-02-21,Redmond,"$661,000",3.0,2.5,2710,9190.0,2.0,3.0,1980.0,0
2911,2024-05-24,Seattle,"$344,000",1.0,1.0,1280,3340.0,1.0,5.0,2016.0,0
1443,2024-06-10,Kirkland,"$413,000",2.0,2.0,1540,12630.0,1.5,3.0,1962.0,0
1002,2024-03-15,Bellevue,"$453,000",1.0,2.0,1460,4060.0,2.0,3.0,2003.0,0
1286,2024-04-12,Bellevue,"$1,246,000",7.0,5.0,4150,5340.0,1.0,3.0,1996.0,0
2561,2024-05-06,Renton,"$279,000",1.0,1.0,1350,8200.0,1.0,4.0,1997.0,0
2647,2024-03-31,Seattle,"$657,000",4.0,3.0,2480,4240.0,3.0,3.0,2022.0,0
1784,2024-03-04,Redmond,"$642,000",3.0,1.5,2490,4280.0,1.0,3.0,1928.0,0
1861,2024-01-17,Kirkland,"$616,000",3.0,1.5,2450,6920.0,2.0,4.0,1997.0,0
2967,2024-05-30,Kirkland,"$480,000",4.0,2.5,1630,8800.0,1.5,1.0,1971.0,0
3675,2024-03-10,Redmond,"$495,000",2.0,1.0,1970,,3.0,5.0,1995.0,0
1349,2024-01-28,Redmond,"$727,000",5.0,3.0,2490,8970.0,1.0,5.0,,0
